original_name	new_name
slide280_video1.mp4	vpKoACyA.mp4
slide280_video2.mp4	76vgQgSq.mp4
slide281_video1.mp4	VXQdSFlW.mp4
slide281_video2.mp4	3NoxeddO.mp4
slide282_video1.mp4	oGCj2cYx.mp4
slide282_video2.mp4	u4LNRPxf.mp4
slide283_video1.mp4	w1Si7LQ2.mp4
slide283_video2.mp4	3KZYgD4R.mp4
slide284_video1.mp4	ZymMrhZm.mp4
slide284_video2.mp4	aLW0FRGc.mp4
slide285_video1.mp4	3hK9N6uX.mp4
slide285_video2.mp4	CWrXkm6l.mp4
slide286_video1.mp4	Pnd6kTcS.mp4
slide286_video2.mp4	gHBF2Ab9.mp4
slide287_video1.mp4	tstlsCdT.mp4
slide287_video2.mp4	EuCt6GCN.mp4
slide288_video1.mp4	6Kk7WtlF.mp4
slide288_video2.mp4	XKUhXiXA.mp4
slide289_video1.mp4	1ZQW21bk.mp4
slide289_video2.mp4	Mfv4e73R.mp4
slide290_video1.mp4	4P3utyAH.mp4
slide290_video2.mp4	mFQS08d7.mp4
slide291_video1.mp4	7OdE80Rv.mp4
slide291_video2.mp4	5QJMMH9t.mp4
slide292_video1.mp4	gQs0s4lN.mp4
slide292_video2.mp4	7PaYI90t.mp4
slide293_video1.mp4	HPcqHKqS.mp4
slide293_video2.mp4	oWpuIhXy.mp4
slide294_video1.mp4	ynQc6l7v.mp4
slide294_video2.mp4	v2KTEcnN.mp4
slide295_video1.mp4	78mVL8nf.mp4
slide295_video2.mp4	8rzu5bQL.mp4
slide296_video1.mp4	GfleYtaO.mp4
